FastText_News,Label
"['icmr', 'covid', 'task', 'forc', 'recommend', 'hydroxychloroquin', 'highrisk', 'case', 'dr', 'sudhir', 'bhandari', 'sm', 'medic', 'colleg', 'hospit', 'share', 'import', 'drug', 'watch', 'indiafirst', 'gauravcsaw', 'covid', 'stayhom', 'coronaviruscrisi', 'live', 'pictwittercomwpkgdj']",1
"['combat', 'covid', 'global', 'econom', 'challeng', 'market', 'cope', 'covid', 'watch', 'newstrack', 'rahulkanw', 'pictwittercomcwflzfhd']",1
"['india', 'health', 'sector', 'readi', 'covid', 'challeng', 'watch', 'pmprime', 'rahulkanw', 'coronavirusoutbreak', 'pictwittercompvaljyqch']",1
"['loss', 'smell', 'could', 'covid', 'symptom', 'say', 'french', 'scientist', 'pictwittercomofutvltqr']",1
"['indianorigin', 'uk', 'quiz', 'master', 'slam', 'report', 'covid', 'pictwittercomurxrpfj']",1
"['watch', 'india', 'th', 'covid', 'death', 'bengal', 'man', 'travel', 'histori', 'sourc', 'coronavirusupd', 'coronaviruspandem', 'read', 'pictwittercomljzgbqngh']",1
"['india', 'th', 'covid', 'death', 'bengal', 'man', 'travel', 'histori', 'sourc', 'ndtvnewsbeep', 'pictwittercomlxebtci']",1
"['much', 'time', 'taken', 'time', 'pandem', 'sena', 'covid', 'lockdown', 'pictwittercomngexgidl']",1
"['risen', 'call', 'human', 'pm', 'shoutout', 'air', 'india', 'amid', 'covid', 'op', 'pictwittercomdtaaowlt']",1
"['centr', 'announc', 'bailout', 'packag', 'soften', 'covid', 'blow', 'sourc', 'ndtvnewsbeep', 'pictwittercomzgsxpavi']",1
"['centr', 'announc', 'bailout', 'packag', 'soften', 'covid', 'blow', 'sourc', 'pictwittercomhdmcilrad']",1
"['laboratori', 'chain', 'regist', 'start', 'function', 'collect', 'centr', 'across', 'countri', 'icmr', 'directorgener', 'balram', 'bhargava', 'ndtv', 'x', 'covidindia', 'coronaviruspandem']",1
"['confirm', 'case', 'report', 'far', 'patient', 'discharg', 'death', 'report', 'lav', 'agarw', 'joint', 'secretari', 'health', 'ministri', 'ndtv', 'x', 'covidindia', 'coronaviruspandem', 'coronavirusoutbreak']",1
"['relianceindustrieslimit', 'announc', 'would', 'set', 'india', 'first', 'dedic', 'covid', 'hospit', 'special', 'quarantin', 'facil', 'import', 'addit', 'test', 'kit', 'enhanc', 'product', 'capac', 'produc', 'facemask', 'per', 'day', 'coronavirusoutbreak']",1
"['patient', 'travel', 'histori', 'itali', 'test', 'posit', 'covid', 'march', 'coronavirusoutbreak']",1
"['covid', 'lockdown', 'hit', 'nrega', 'worker', 'hard', 'coronavirusoutbreak']",1
"['travel', 'ban', 'measur', 'control', 'covid', 'reduc', 'consum', 'urban', 'rural', 'poultri', 'farm', 'trend', 'preval', 'across', 'countri', 'south', 'india', 'averag', 'caus', 'monthli', 'loss', 'around', 'crore', 'coronavirusoutbreak']",1
"['covid', 'wakeup', 'call', 'entir', 'health', 'system', 'disregard', 'need', 'fight', 'diseas', 'like', 'tb', 'coronavirusoutbreak', 'tuberculosi']",1
"['four', 'privat', 'laboratori', 'thyrocar', 'suburban', 'diagnost', 'metropoli', 'healthcar', 'ltd', 'hn', 'relianc', 'foundat', 'hospit', 'receiv', 'approv', 'indian', 'council', 'medic', 'research', 'carri', 'covid', 'test']",1
"['taken', 'decis', 'affect', 'lockdown', 'magnitud', 'danger', 'covid', 'pose', 'one', 'us', 'famili', 'children', 'delhi', 'chief', 'minist', 'arvindkejriw', 'report', 'jatinpaul', 'coronavirusoutbreak']",1
"['medic', 'alreadi', 'use', 'treat', 'diseas', 'repurpos', 'treat', 'covid', 'ill', 'caus', 'coronaviru', 'may', 'faster', 'tri', 'invent', 'new', 'antivir', 'scratch', 'scientist', 'said']",1
"['london', 'underground', 'pack', 'servic', 'cut', 'curb', 'covid', 'spread', 'video']",1
"['uk', 'abort', 'law', 'briefli', 'chang', 'covid', 'outbreak']",1
"['london', 'excel', 'centr', 'treat', 'covid', 'patient', 'within', 'day']",1
"['coronaviru', 'happen', 'peopl', 'lung', 'get', 'covid']",1
"['trump', 'staff', 'cut', 'undermin', 'covid', 'contain', 'effort', 'watchdog', 'find']",1
"['covid', 'econom', 'rescu', 'plan', 'must', 'green', 'say', 'environmentalist']",1
"['eurozon', 'econom', 'activ', 'collaps', 'amid', 'covid', 'outbreak', 'busi', 'live']",1
"['rapid', 'covid', 'test', 'kit', 'receiv', 'urgent', 'approv', 'australian', 'regul']",1
"['decadesold', 'drug', 'two', 'australian', 'trial', 'relat', 'covid', 'expert', 'urg', 'caution']",1
"['love', 'time', 'covid']",1
"['covid', 'advisori', 'travel', 'visa', 'restrict', 'issu', 'bureau', 'immigr', 'coronaviru', 'covid']",1
"['inspir', 'see', 'peopl', 'across', 'india', 'come', 'togeth', 'despit', 'physic', 'apart', 'applaud', 'worker', 'frontlin', 'combat', 'covid', 'act', 'assist', 'secretari', 'state', 'south', 'central', 'asia', 'coronaviru', 'covid']",1
"['die', 'ailment', 'like', 'renal', 'failur', 'recov', 'covid', 'health', 'minist', 'rajesh', 'tope', 'coronaviru', 'covid']",1
"['fresh', 'case', 'report', 'confirm', 'covid', 'case', 'coronaviru', 'covid', 'updat', 'coronavirusinindia', 'pictwittercombzuylzf']",1
"['goa', 'complet', 'lockdown', 'midnight', 'covid', 'chief', 'minist', 'pictwittercombkphtkpq']",1
"['number', 'covid', 'case', 'india', 'rise', 'health', 'ministri', 'news', 'agenc', 'pti', 'coronavirusoutbreak', 'coronaviruspandem']",1
"['meet', 'parliamentari', 'stand', 'committe', 'defer', 'indefinit', 'lockdown', 'curb', 'spread', 'covid', 'coronavirusoutbreak']",1
"['covid', 'doctor', 'cautiou', 'use', 'malaria', 'drug', 'prevent']",1
"['death', 'toll', 'covid', 'touch', 'monday', 'govern', 'announc', 'slew', 'measur', 'includ', 'suspens', 'domest', 'flight', 'oper', 'end', 'march', 'slow', 'spread', 'novel', 'coronaviru']",1
"['mahatma', 'gandhi', 'nation', 'rural', 'employ', 'guarante', 'act', 'scheme', 'offici', 'shut', 'least', 'seven', 'state', 'effect', 'close', 'mani', 'covid', 'lockdown', 'come', 'effect', 'across', 'countri']",1
"['section', 'indian', 'popul', 'still', 'seriou', 'covid', 'pandem', 'despit', 'grow', 'number', 'case', 'day', 'accord', 'ongo', 'studi', 'impact', 'outbreak', 'movi', 'hallgo', 'behaviour', 'coronaviruslockdown', 'covidindia']",1
"['manu', 'dibango', 'saxophonist', 'cameroon', 'whose', 'hit', 'soul', 'makossa', 'arriv', 'dawn', 'disco', 'era', 'danc', 'floor', 'across', 'world', 'die', 'tuesday', 'age', 'statement', 'facebook', 'page', 'said', 'caus', 'covid']",1
"['opinion', 'probabl', 'mild', 'moder', 'case', 'covid', 'dont', 'think', 'could', 'surviv', 'wors']",1
"['covid', 'track', 'app', 'top', 'download', 'chart']",1
"['march', 'us', 'state', 'us', 'territori', 'report', 'commun', 'spread', 'coronaviru', 'covid', 'thirteen', 'state', 'report', 'covid', 'case', 'widespread', 'see', 'cdc', 'map', 'stay', 'date', 'happen', 'state', 'pictwittercomaptotixv']",1
"['coronaviru', 'map', 'covid', 'case', 'spread', 'across', 'world']",1
"['shop', 'shut', 'belgian', 'half', 'covid', 'keep', 'dutch', 'half', 'open']",1
"['covid', 'call', 'fasttrack', 'registr', 'refuge', 'doctor', 'uk']",1
"['bolsonaro', 'say', 'wouldnt', 'feel', 'anyth', 'infect', 'covid', 'attack', 'state', 'lockdown']",1
"['australian', 'doctor', 'warn', 'prescrib', 'potenti', 'deadli', 'covid', 'trial', 'drug']",1
"['ardern', 'urg', 'new', 'zealand', 'act', 'like', 'covid', 'lockdown', 'loom']",1
"['ioc', 'chief', 'cite', 'trump', 'covid', 'remark', 'defenc', 'olymp', 'delay']",1
"['ioc', 'fire', 'boxer', 'london', 'event', 'test', 'posit', 'covid']",1
"['market', 'ralli', 'us', 'reach', 'deal', 'trn', 'covid', 'stimulu', 'packag', 'busi', 'live']",1
"['carlo', 'navarro', 'becam', 'first', 'filipino', 'offici', 'confirm', 'covid', 'confirm', 'case', 'death', 'countri']",1
"['yearold', 'woman', 'serv', 'lunch', 'near', 'corpor', 'offic', 'mumbai', 'prabhadevi', 'test', 'posit', 'covid', 'tuesday', 'mustafashk', 'mumbai', 'coronavirusindia']",1
"['question', 'regard', 'novel', 'coronaviru', 'check', 'space', 'frequent', 'ask', 'question', 'covid', 'ankiitkoomar', 'coronavirusindia', 'covid']",1
"['andhra', 'pradesh', 'confirm', 'new', 'case', 'covid', 'coronaviru', 'live', 'updat', 'pictwittercomqygfngjq']",1
"['financi', 'impact', 'covidhow', 'protect', 'financ', 'watch', 'report', 'watch', 'pmprime', 'ankittyagi', 'live', 'coronavirusoutbreak', 'stayathom', 'pictwittercomeusyacmkl']",1
"['india', 'first', 'medic', 'kit', 'test', 'covid', 'itvideo', 'indiafightscorona', 'pkhelkar', 'pictwittercomosthsri']",1
"['covid', 'workfromhom', 'tip', 'astronaut', 'submarin', 'fight', 'isol', 'coronavirusoutbreak', 'pictwittercomkbsmhc']",1
"['covid', 'patient', 'die', 'tamil', 'nadu', 'number', 'coronaviru', 'death', 'india', 'coronaviruslockdown', 'coronavirusoutbreak', 'pictwittercomrazwlktni']",1
"['coronaviru', 'uk', 'extend', 'visa', 'may', 'indian', 'other', 'stuck', 'due', 'covid', 'pictwittercomuvkzd']",1
"['narendramodi', 'announc', 'day', 'lockdown', 'major', 'step', 'fight', 'covid', 'pandem', 'contain', 'period', 'day', 'march', 'follow', 'servic', 'remain', 'open', 'coronavirusoutbreak']",1
"['four', 'new', 'covid', 'posit', 'case', 'report', 'rajasthan', 'three', 'bhilwara', 'one', 'jodhpur', 'meanwhil', 'karnataka', 'report', 'second', 'covid', 'death', 'yearold', 'woman', 'detail']",1
"['yearold', 'man', 'test', 'posit', 'covid', 'udupi', 'first', 'covid', 'posit', 'case', 'district']",1
"['opinion', 'known', 'diarrhea', 'vomit', 'covid', 'symptom', 'would', 'selfisol', 'write', 'abigail', 'tarttelin', 'outsid', 'other', 'first', 'week', 'ill', 'viru', 'contagi']",1
"['varieti', 'way', 'us', 'colleg', 'presid', 'broken', 'bad', 'news', 'spring', 'semest', 'cut', 'short', 'covid']",1
"['politician', 'jockey', 'covid', 'test', 'find', 'proxim', 'trump', 'fastest', 'rout']",1
"['floyd', 'cardoz', 'influenti', 'indian', 'american', 'chef', 'behind', 'groundbreak', 'tabla', 'die', 'complic', 'covid']",1
"['parent', 'stay', 'flexibl', 'learn', 'schedul', 'kid', 'home', 'covid', 'outbreak', 'keep', 'bedtim', 'morn', 'routin', 'consist', 'week', 'structur', 'day', 'learn', 'free', 'time', 'healthi', 'food', 'physic', 'activ', 'see', 'pictwittercomxrjctcsazu']",1
"['australia', 'coronaviru', 'news', 'two', 'covid', 'death', 'victoria', 'state', 'eye', 'stage', 'lockdown', 'live', 'updat']",1
"['realli', 'hurt', 'man', 'share', 'covid', 'experi', 'video']",1
"['accus', 'put', 'brexit', 'breath', 'covid', 'ventil', 'row']",1
"['covid', 'selftest', 'could', 'allow', 'return', 'work', 'say', 'health', 'offici']",1
"['record', 'jump', 'us', 'jobless', 'claim', 'covid', 'drive', 'america', 'recess', 'busi', 'live']",1
"['around', 'new', 'covid', 'case', 'differ', 'part', 'countri', 'report', 'morn', 'along', 'three', 'casualtiescoronavirusoutbreak']",1
"['shopkeep', 'direct', 'take', 'measur', 'order', 'avoid', 'spread', 'covid', 'india']",1
"['covid', 'case', 'spike', 'maharashtra', 'kerala', 'watch', 'diu', 'report', 'coronaviru', 'coronaviruspandem', 'coronavirusoutbreak', 'covid', 'pictwittercomqhihgdujqp']",1
"['opinion', 'covid', 'lockdown', 'need', 'may', 'solv', 'problem', 'dr', 'arvind', 'singh', 'soin', 'arvindersoin', 'pictwittercomgibfoqn']",1
"['rajnath', 'singh', 'ask', 'arm', 'forc', 'ramp', 'effort', 'fight', 'covid', 'pictwittercomhutvhb']",1
"['tribal', 'bastar', 'make', 'mask', 'palm', 'leav', 'stay', 'fight', 'covid', 'pictwittercomwkkspkabc']",1
"['updat', 'quarantin', 'delhi', 'mohalla', 'clinic', 'doctor', 'test', 'covid', 'minist', 'satyendar', 'jain', 'covid', 'coronaviruspandem', 'coronavirusoutbreak', 'pictwittercomohwatec']",1
"['yearold', 'woman', 'die', 'karnataka', 'nd', 'covid', 'death', 'state', 'pictwittercomfwpotnjw']",1
"['state', 'start', 'work', 'earmark', 'hospit', 'dedic', 'treatment', 'covid', 'patient', 'luv', 'aggarw', 'joint', 'health', 'secretari', 'coronaviruslockdown', 'coronavirusoutbreak', 'coronavirusinindia', 'coronaviruspandem', 'pictwittercombbuihnmxxx']",1
"['watch', 'lrcndtv', 'first', 'day', 'mild', 'fever', 'headach', 'covid', 'patient', 'symptom', 'recoveri', 'coronavirusoutbreak', 'coronaviruspandem', 'covid', 'pictwittercomvxkfifbvw']",1
"['bewar', 'second', 'wave', 'covid', 'lockdown', 'eas', 'earli', 'studi', 'pictwittercomsblnctzl']",1
"['covid', 'spread', 'across', 'world', 'inform', 'diseas', 'messag', 'prevent', 'measur', 'news', 'cure', 'process', 'develop', 'prime', 'import', 'coronavirusoutbreak']",1
"['save', 'usual', 'measur', 'like', 'sanit', 'gate', 'record', 'temperatur', 'anyon', 'come', 'outsid', 'close', 'access', 'common', 'area', 'covid', 'help', 'us', 'discov', 'music', 'lover', 'mixologist', 'daylockdown', 'coronavirusoutbreak']",1
"['poetri', 'coronapoetri', 'covid', 'poetri', 'trend', 'social', 'media', 'instagram', 'poet', 'commun', 'around', 'world', 'versifi', 'minut', 'challeng', 'viru', 'thrown', 'isol', 'quarantin', 'sick', 'loneli']",1
"['two', 'covid', 'case', 'confirm', 'telangana', 'wednesday', 'includ', 'threeyearold', 'child', 'total', 'number', 'case', 'telangana', 'stand', 'includ', 'one', 'person', 'discharg', 'covid']",1
"['odisha', 'plan', 'biggest', 'covid', 'hospit', 'countri', 'tripartit', 'agreement', 'sign', 'state', 'corpor', 'two', 'medic', 'colleg', 'set', 'bed', 'state', 'level', 'hospit', 'bhubaneswar', 'treatment', 'covid', 'patient', 'updat']",1
"['gujarat', 'regist', 'third', 'covid', 'death', 'yearold', 'man', 'die', 'covid', 'infect', 'bhavnagar', 'thursday', 'morn', 'confirm', 'case', 'far', 'latest', 'updat', 'covid', 'lockdown']",1
"['mohalla', 'clinic', 'doctor', 'contract', 'coronaviru', 'rumour', 'round', 'clinic', 'shut', 'case', 'remain', 'open', 'arvindkejriw', 'latest', 'updat', 'lockdown', 'covid']",1
"['opinion', 'larri', 'hogan', 'lead', 'address', 'covid', 'prison', 'jail']",1
"['smalltim', 'actor', 'peddl', 'fake', 'coronaviru', 'cure', 'million', 'onlin', 'fed', 'charg', 'first', 'covid', 'prosecut']",1
"['perspect', 'stop', 'call', 'covid', 'foreign', 'viru']",1
"['movement', 'contact', 'first', 'peopl', 'confirm', 'case', 'covid', 'south', 'korea', 'get', 'reallif', 'pictur', 'diseas', 'spread', 'vulner', 'popul']",1
"['perspect', 'postal', 'servic', 'troubl', 'covid', 'fight', 'life']",1
"['number', 'confirm', 'covid', 'case', 'death', 'unit', 'state', 'accord', 'recent', 'data', 'pictwittercomdkfhrn']",1
"['vital', 'drug', 'peopl', 'lupu', 'run', 'unproven', 'covid', 'link']",1
"['nonchal', 'bori', 'johnson', 'accus', 'covid', 'complac']",1
"['covid', 'worker', 'spain', 'feel', 'fear', 'air']",1
"['chloe', 'middleton', 'death', 'yearold', 'record', 'covid']",1
"['sport', 'direct', 'say', 'struggl', 'enforc', 'covid', 'rule']",1
"['us', 'privat', 'health', 'insur', 'compani', 'clog', 'system', 'amid', 'covid', 'pandem']",1
"['uk', 'coronaviru', 'live', 'bori', 'johnson', 'health', 'secretari', 'matt', 'hancock', 'test', 'posit', 'covid', 'pictwittercomydycoaoi']",1
"['jair', 'bolsonaro', 'claim', 'brazilian', 'never', 'catch', 'anyth', 'covid', 'case', 'rise']",1
"['bosnia', 'cram', 'thousand', 'migrant', 'tent', 'camp', 'halt', 'covid', 'spread']",1
"['econom', 'cost', 'covid', 'mount', 'chines', 'factori', 'profit', 'slump', 'busi', 'live']",1
"['singapor', 'take', 'nononsens', 'approach', 'covid', 'fight', 'singapor', 'coronaviru']",1
"['british', 'health', 'secretari', 'matt', 'hancock', 'becam', 'second', 'highrank', 'uk', 'govern', 'member', 'confirm', 'covid', 'diagnosi', 'friday', 'coronavirusoutbreak']",1
"['number', 'covid', 'case', 'madhya', 'pradesh', 'rose', 'six', 'patient', 'five', 'indor', 'one', 'shivpur', 'test', 'coronaviru', 'posit', 'thursday', 'coronavirusindia', 'indiafightscorona']",1
"['friday', 'kerala', 'report', 'new', 'case', 'state', 'talli', 'stand', 'highest', 'number', 'covid', 'case', 'far', 'kerala', 'coronavirusindia']",1
"['g', 'member', 'discuss', 'covid', 'virtual', 'summit', 'decid', 'inject', 'trillion', 'global', 'economi', 'itvideo', 'coronaviruspandem', 'watch', 'video', 'pictwittercomxtdkpcsvr']",1
"['state', 'work', 'covid', 'dedic', 'hospitalsward', 'say', 'health', 'ministri', 'coronaviru', 'india', 'live', 'updat', 'coronavirusoutbreak', 'covid', 'stayhom', 'pictwittercomxazbdndim']",1
"['fight', 'covid', 'far', 'vaccin', 'watch', 'infocorona', 'sardesairajdeep', 'indiafightscorona', 'coronaviruspandem', 'pictwittercomqpwfvuiz']",1
"['your', 'fighter', 'pm', 'getwellsoon', 'tweet', 'covid', 'bori', 'johnson', 'pictwittercomgodvf']",1
"['punjab', 'man', 'die', 'covid', 'infect', 'met', 'villag', 'seal', 'ndtvnewsbeep', 'coronaviru', 'punjab', 'pictwittercomrgerodytyw']",1
"['motherland', 'danger', 'madhya', 'pradesh', 'man', 'fight', 'covid', 'despit', 'mother', 'death', 'pictwittercomvjuejstmtm']",1
"['india', 'soon', 'particip', 'solidar', 'trial', 'develop', 'potenti', 'drug', 'covid', 'news', 'agenc', 'pti', 'quot', 'icmr', 'coronaviruslockdown', 'coronavirusoutbreak', 'coronaviruspandem', 'coronavirusindia']",1
"['coronaviru', 'state', 'told', 'track', 'lakh', 'intern', 'travel', 'covid']",1
"['coronaviru', 'indian', 'scientist', 'join', 'battl', 'covid']",1
"['accord', 'report', 'privat', 'hospit', 'compound', 'patna', 'first', 'covid', 'patient', 'munger', 'district', 'admit', 'earlier', 'found', 'covid', 'posit', 'test', 'bihar']",1
"['yearold', 'man', 'die', 'tumakuru', 'test', 'posit', 'covid', 'first', 'posit', 'covid', 'case', 'tumakuru', 'third', 'death', 'karnataka']",1
"['exponenti', 'growth', 'mean', 'context', 'covid']",1
"['four', 'passeng', 'die', 'two', 'test', 'posit', 'covid', 'cruis', 'ship', 'strand', 'coast', 'panama']",1
"['south', 'africa', 'enter', 'lockdown', 'known', 'covid', 'case', 'surpass']",1
"['number', 'confirm', 'covid', 'case', 'death', 'unit', 'state', 'accord', 'recent', 'data', 'pictwittercompmbonrfq']",1
"['new', 'covid', 'regul', 'come', 'forc', 'northern', 'ireland']",1
"['uk', 'urg', 'help', 'briton', 'strand', 'abroad', 'covid', 'pandem']",1
"['back', 'poor', 'countri', 'fight', 'covid', 'trillion', 'face', 'disast', 'g', 'told']",1
"['british', 'retail', 'manufactur', 'wartim', 'effort', 'fight', 'covid']",1
"['industri', 'super', 'fund', 'ask', 'govern', 'help', 'amid', 'fear', 'mass', 'covid', 'withdraw']",1
"['new', 'case', 'hour', 'covid', 'count', 'cross', 'mark', 'point', 'ndtvnewsbeep', 'pictwittercomjjbumyf']",1
"['watch', 'patient', 'sever', 'acut', 'respiratori', 'ill', 'test', 'covid', 'icmr', 'offici', 'coronavirusoutbreak', 'coronaviruspandem', 'pictwittercomoxqixcqru']",1
"['watch', 'follow', 'lockdown', 'necessari', 'contain', 'spread', 'covid', 'delhi', 'chief', 'minist', 'arvind', 'kejriw', 'coronavirusoutbrreak', 'coronaviruspandem', 'pictwittercomdubmfawolm']",1
"['privat', 'laboratori', 'given', 'approv', 'far', 'test', 'covid', 'dr', 'raman', 'gangakhedkar', 'head', 'scientist', 'icmr', 'coronavirusoutbrreak', 'coronaviruspandem']",1
"['constantli', 'engag', 'discuss', 'state', 'earmark', 'dedic', 'covid', 'hospit', 'health', 'ministri', 'offici', 'coronavirusoutbreak', 'coronaviruspandem']",1
"['top', 'news', 'day', 'narendramodi', 'seek', 'fund', 'public', 'fight', 'coronaviru', 'mp', 'journalist', 'test', 'posit', 'covid', 'book', 'neglig']",1
"['podcast', 'srirag', 'suhasinih', 'discuss', 'rbi', 'measur', 'protect', 'indian', 'economi', 'devast', 'effect', 'covid', 'pandem', 'detail', 'help']",1
"['patient', 'sever', 'acut', 'respiratori', 'ill', 'test', 'covid', 'icmr', 'offici', 'pti', 'live', 'updat']",1
"['covid', 'coronaviru', 'outbreak', 'infect', 'peopl', 'kill', 'around', 'world', 'click', 'link', 'live', 'covid', 'updat']",1
"['six', 'case', 'covid', 'infect', 'report', 'gujarat', 'take', 'number', 'total', 'case', 'say', 'state', 'health', 'depart']",1
"['trump', 'promis', 'score', 'big', 'box', 'retail', 'would', 'offer', 'park', 'lot', 'covid', 'test', 'five']",1
"['perspect', 'covid', 'harshli', 'test', 'capac', 'physician', 'medic', 'staffer']",1
